Point ID,Idp,Mk,"Points:0","Points:1","Points:2",Points_Magnitude,Rhop,Type,"Vel:0","Vel:1","Vel:2",Vel_Magnitude
240,741,1,0.06,0,0.82,0.822192,1001.48,3,0,0,0,0
241,742,1,0.06,0,0.84,0.84214,1001.46,3,0,0,0,0
242,743,1,0.06,0,0.86,0.86209,1001.43,3,0,0,0,0
243,744,1,0.06,0,0.88,0.882043,1001.41,3,0,0,0,0
244,745,1,0.06,0,0.9,0.901998,1001.38,3,0,0,0,0
245,746,1,0.06,0,0.92,0.921954,1001.36,3,0,0,0,0
246,747,1,0.06,0,0.94,0.941913,1001.33,3,0,0,0,0
247,748,1,0.06,0,0.96,0.961873,1001.31,3,0,0,0,0
248,749,1,0.06,0,0.98,0.981835,1001.28,3,0,0,0,0
249,750,1,0.06,0,1,1.0018,1001.26,3,0,0,0,0
250,751,1,0.06,0,1.02,1.02176,1001.23,3,0,0,0,0
251,752,1,0.06,0,1.04,1.04173,1001.21,3,0,0,0,0
252,753,1,0.06,0,1.06,1.0617,1001.18,3,0,0,0,0
253,754,1,0.06,0,1.08,1.08167,1001.16,3,0,0,0,0
254,755,1,0.06,0,1.1,1.10164,1001.13,3,0,0,0,0
255,756,1,0.06,0,1.12,1.12161,1001.11,3,0,0,0,0
256,757,1,0.06,0,1.14,1.14158,1001.08,3,0,0,0,0
257,758,1,0.06,0,1.16,1.16155,1001.06,3,0,0,0,0
258,759,1,0.06,0,1.18,1.18152,1001.03,3,0,0,0,0
259,760,1,0.06,0,1.2,1.2015,1001.01,3,0,0,0,0
260,761,1,0.06,0,1.22,1.22147,1000.98,3,0,0,0,0
261,762,1,0.06,0,1.24,1.24145,1000.96,3,0,0,0,0
262,763,1,0.06,0,1.26,1.26143,1000.93,3,0,0,0,0
263,764,1,0.06,0,1.28,1.28141,1000.91,3,0,0,0,0
264,765,1,0.06,0,1.3,1.30138,1000.88,3,0,0,0,0
265,766,1,0.06,0,1.32,1.32136,1000.86,3,0,0,0,0
266,767,1,0.06,0,1.34,1.34134,1000.83,3,0,0,0,0
267,768,1,0.06,0,1.36,1.36132,1000.81,3,0,0,0,0
268,769,1,0.06,0,1.38,1.3813,1000.78,3,0,0,0,0
269,770,1,0.06,0,1.4,1.40129,1000.76,3,0,0,0,0
270,771,1,0.06,0,1.42,1.42127,1000.73,3,0,0,0,0
271,772,1,0.06,0,1.44,1.44125,1000.71,3,0,0,0,0
272,773,1,0.06,0,1.46,1.46123,1000.68,3,0,0,0,0
273,774,1,0.06,0,1.48,1.48122,1000.66,3,0,0,0,0
274,775,1,0.06,0,1.5,1.5012,1000.63,3,0,0,0,0
275,776,1,0.06,0,1.52,1.52118,1000.6,3,0,0,0,0
276,777,1,0.06,0,1.54,1.54117,1000.58,3,0,0,0,0
277,778,1,0.06,0,1.56,1.56115,1000.55,3,0,0,0,0
278,779,1,0.06,0,1.58,1.58114,1000.53,3,0,0,0,0
279,780,1,0.06,0,1.6,1.60112,1000.5,3,0,0,0,0
280,781,1,0.06,0,1.62,1.62111,1000.48,3,0,0,0,0
281,782,1,0.06,0,1.64,1.6411,1000.45,3,0,0,0,0
282,783,1,0.06,0,1.66,1.66108,1000.43,3,0,0,0,0
283,784,1,0.06,0,1.68,1.68107,1000.4,3,0,0,0,0
284,785,1,0.06,0,1.7,1.70106,1000.38,3,0,0,0,0
285,786,1,0.06,0,1.72,1.72105,1000.35,3,0,0,0,0
286,787,1,0.06,0,1.74,1.74103,1000.33,3,0,0,0,0
287,788,1,0.06,0,1.76,1.76102,1000.3,3,0,0,0,0
288,789,1,0.06,0,1.78,1.78101,1000.28,3,0,0,0,0
289,790,1,0.06,0,1.8,1.801,1000.25,3,0,0,0,0
290,791,1,0.06,0,1.82,1.82099,1000.23,3,0,0,0,0
291,792,1,0.06,0,1.84,1.84098,1000.2,3,0,0,0,0
292,793,1,0.06,0,1.86,1.86097,1000.18,3,0,0,0,0
293,794,1,0.06,0,1.88,1.88096,1000.15,3,0,0,0,0
294,795,1,0.06,0,1.9,1.90095,1000.13,3,0,0,0,0
295,796,1,0.06,0,1.92,1.92094,1000.1,3,0,0,0,0
296,797,1,0.06,0,1.94,1.94093,1000.08,3,0,0,0,0
297,798,1,0.06,0,1.96,1.96092,1000.05,3,0,0,0,0
298,799,1,0.06,0,1.98,1.98091,1000.03,3,0,0,0,0
299,800,1,0.06,0,2,2.0009,1000,3,0,0,0,0
300,801,1,0.08,0,0.02,0.0824621,1002.48,3,0,0,0,0
301,802,1,0.08,0,0.04,0.0894427,1002.46,3,0,0,0,0
302,803,1,0.08,0,0.06,0.1,1002.43,3,0,0,0,0
303,804,1,0.08,0,0.08,0.113137,1002.41,3,0,0,0,0
304,805,1,0.08,0,0.1,0.128062,1002.38,3,0,0,0,0
305,806,1,0.08,0,0.12,0.144222,1002.36,3,0,0,0,0
306,807,1,0.08,0,0.14,0.161245,1002.33,3,0,0,0,0
307,808,1,0.08,0,0.16,0.178885,1002.31,3,0,0,0,0
308,809,1,0.08,0,0.18,0.196977,1002.28,3,0,0,0,0
309,810,1,0.08,0,0.2,0.215407,1002.26,3,0,0,0,0
310,811,1,0.08,0,0.22,0.234094,1002.23,3,0,0,0,0
311,812,1,0.08,0,0.24,0.252982,1002.21,3,0,0,0,0
312,813,1,0.08,0,0.26,0.272029,1002.18,3,0,0,0,0
313,814,1,0.08,0,0.28,0.291204,1002.16,3,0,0,0,0
314,815,1,0.08,0,0.3,0.310484,1002.13,3,0,0,0,0
315,816,1,0.08,0,0.32,0.329848,1002.11,3,0,0,0,0
316,817,1,0.08,0,0.34,0.349285,1002.08,3,0,0,0,0
317,818,1,0.08,0,0.36,0.368782,1002.06,3,0,0,0,0
318,819,1,0.08,0,0.38,0.38833,1002.03,3,0,0,0,0
319,820,1,0.08,0,0.4,0.407922,1002.01,3,0,0,0,0
320,821,1,0.08,0,0.42,0.427551,1001.98,3,0,0,0,0
321,822,1,0.08,0,0.44,0.447214,1001.96,3,0,0,0,0
322,823,1,0.08,0,0.46,0.466905,1001.93,3,0,0,0,0
323,824,1,0.08,0,0.48,0.486621,1001.91,3,0,0,0,0
324,825,1,0.08,0,0.5,0.50636,1001.88,3,0,0,0,0
325,826,1,0.08,0,0.52,0.526118,1001.86,3,0,0,0,0
326,827,1,0.08,0,0.54,0.545894,1001.83,3,0,0,0,0
327,828,1,0.08,0,0.56,0.565685,1001.81,3,0,0,0,0
328,829,1,0.08,0,0.58,0.585491,1001.78,3,0,0,0,0
329,830,1,0.08,0,0.6,0.60531,1001.76,3,0,0,0,0
330,831,1,0.08,0,0.62,0.62514,1001.73,3,0,0,0,0
331,832,1,0.08,0,0.64,0.644981,1001.71,3,0,0,0,0
332,833,1,0.08,0,0.66,0.664831,1001.68,3,0,0,0,0
333,834,1,0.08,0,0.68,0.68469,1001.66,3,0,0,0,0
334,835,1,0.08,0,0.7,0.704557,1001.63,3,0,0,0,0
335,836,1,0.08,0,0.72,0.724431,1001.61,3,0,0,0,0
336,837,1,0.08,0,0.74,0.744312,1001.58,3,0,0,0,0
337,838,1,0.08,0,0.76,0.764199,1001.56,3,0,0,0,0
338,839,1,0.08,0,0.78,0.784092,1001.53,3,0,0,0,0
339,840,1,0.08,0,0.8,0.80399,1001.51,3,0,0,0,0
340,841,1,0.08,0,0.82,0.823893,1001.48,3,0,0,0,0
341,842,1,0.08,0,0.84,0.843801,1001.46,3,0,0,0,0
342,843,1,0.08,0,0.86,0.863713,1001.43,3,0,0,0,0
343,844,1,0.08,0,0.88,0.883629,1001.41,3,0,0,0,0
344,845,1,0.08,0,0.9,0.903549,1001.38,3,0,0,0,0
345,846,1,0.08,0,0.92,0.923472,1001.36,3,0,0,0,0
346,847,1,0.08,0,0.94,0.943398,1001.33,3,0,0,0,0
347,848,1,0.08,0,0.96,0.963328,1001.31,3,0,0,0,0
348,849,1,0.08,0,0.98,0.98326,1001.28,3,0,0,0,0
349,850,1,0.08,0,1,1.00319,1001.26,3,0,0,0,0
350,851,1,0.08,0,1.02,1.02313,1001.23,3,0,0,0,0
351,852,1,0.08,0,1.04,1.04307,1001.21,3,0,0,0,0
352,853,1,0.08,0,1.06,1.06301,1001.18,3,0,0,0,0
353,854,1,0.08,0,1.08,1.08296,1001.16,3,0,0,0,0
354,855,1,0.08,0,1.1,1.10291,1001.13,3,0,0,0,0
355,856,1,0.08,0,1.12,1.12285,1001.11,3,0,0,0,0
356,857,1,0.08,0,1.14,1.1428,1001.08,3,0,0,0,0
357,858,1,0.08,0,1.16,1.16276,1001.06,3,0,0,0,0
358,859,1,0.08,0,1.18,1.18271,1001.03,3,0,0,0,0
359,860,1,0.08,0,1.2,1.20266,1001.01,3,0,0,0,0
360,861,1,0.08,0,1.22,1.22262,1000.98,3,0,0,0,0
361,862,1,0.08,0,1.24,1.24258,1000.96,3,0,0,0,0
362,863,1,0.08,0,1.26,1.26254,1000.93,3,0,0,0,0
363,864,1,0.08,0,1.28,1.2825,1000.91,3,0,0,0,0
364,865,1,0.08,0,1.3,1.30246,1000.88,3,0,0,0,0
365,866,1,0.08,0,1.32,1.32242,1000.86,3,0,0,0,0
366,867,1,0.08,0,1.34,1.34239,1000.83,3,0,0,0,0
367,868,1,0.08,0,1.36,1.36235,1000.81,3,0,0,0,0
368,869,1,0.08,0,1.38,1.38232,1000.78,3,0,0,0,0
