"Idp","Vel:0","Vel:1","Vel:2","Rhop","Mass","Press","Vol","Ace:0","Ace:1","Ace:2","Vor:0","Vor:1","Vor:2","Type","Mk","Points:0","Points:1","Points:2"
5994,0,0,0,1000.1,0.4,785.01,0.00039996,0.000102,0,-0.08011,0,0,0,3,1,0.96,0,1.92
6090,0,0,0,1000.2,0.4,1177,0.00039994,-0.00015292,0,-0.089394,0,0,0,3,1,0.98,0,1.88
6091,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012748,0,-0.089797,0,0,0,3,1,0.98,0,1.9
6092,0,0,0,1000.1,0.4,785.01,0.00039996,-0.000102,0,-0.08011,0,0,0,3,1,0.98,0,1.92
6188,0,0,0,1000.2,0.4,1177,0.00039994,-7.4456e-05,0,-0.089383,0,0,0,3,1,1,0,1.88
6189,0,0,0,1000.1,0.4,981.22,0.00039995,-6.2068e-05,0,-0.089786,0,0,0,3,1,1,0,1.9
6190,0,0,0,1000.1,0.4,785.01,0.00039996,-4.9662e-05,0,-0.080099,0,0,0,3,1,1,0,1.92
6286,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.02,0,1.88
6287,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.02,0,1.9
6288,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.02,0,1.92
6384,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.04,0,1.88
6385,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.04,0,1.9
6386,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.04,0,1.92
6482,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.06,0,1.88
6483,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.06,0,1.9
6484,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.06,0,1.92
6580,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.08,0,1.88
6581,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.08,0,1.9
6582,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.08,0,1.92
6678,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.1,0,1.88
6679,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.1,0,1.9
6680,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.1,0,1.92
6776,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.12,0,1.88
6777,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.12,0,1.9
6778,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.12,0,1.92
6874,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.14,0,1.88
6875,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.14,0,1.9
6876,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.14,0,1.92
6972,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.16,0,1.88
6973,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.16,0,1.9
6974,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.16,0,1.92
7070,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.18,0,1.88
7071,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.18,0,1.9
7072,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.18,0,1.92
7168,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.2,0,1.88
7169,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.2,0,1.9
7170,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.2,0,1.92
7266,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.22,0,1.88
7267,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.22,0,1.9
7268,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.22,0,1.92
7364,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.24,0,1.88
7365,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.24,0,1.9
7366,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.24,0,1.92
7462,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.26,0,1.88
7463,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.26,0,1.9
7464,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.26,0,1.92
7560,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.28,0,1.88
7561,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.28,0,1.9
7562,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.28,0,1.92
7658,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.3,0,1.88
7659,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.3,0,1.9
7660,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.3,0,1.92
7756,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.32,0,1.88
7757,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.32,0,1.9
7758,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.32,0,1.92
7854,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.34,0,1.88
7855,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.34,0,1.9
7856,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.34,0,1.92
7952,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.36,0,1.88
7953,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.36,0,1.9
7954,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.36,0,1.92
8050,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.38,0,1.88
8051,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.38,0,1.9
8052,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.38,0,1.92
8148,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.4,0,1.88
8149,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.4,0,1.9
8150,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.4,0,1.92
8246,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.42,0,1.88
8247,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.42,0,1.9
8248,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.42,0,1.92
8344,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.44,0,1.88
8345,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.44,0,1.9
8346,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.44,0,1.92
8442,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.46,0,1.88
8443,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.46,0,1.9
8444,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.46,0,1.92
8540,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.48,0,1.88
8541,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.48,0,1.9
8542,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.48,0,1.92
8638,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.5,0,1.88
8639,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.5,0,1.9
8640,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.5,0,1.92
8736,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.52,0,1.88
8737,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.52,0,1.9
8738,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.52,0,1.92
8834,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.54,0,1.88
8835,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.54,0,1.9
8836,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.54,0,1.92
8932,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.56,0,1.88
8933,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.56,0,1.9
8934,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.56,0,1.92
9030,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.58,0,1.88
9031,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.58,0,1.9
9032,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.58,0,1.92
9128,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.6,0,1.88
9129,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.6,0,1.9
9130,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.6,0,1.92
9226,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.62,0,1.88
9227,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.62,0,1.9
9228,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.62,0,1.92
9324,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.64,0,1.88
9325,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.64,0,1.9
9326,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.64,0,1.92
9422,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.66,0,1.88
9423,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.66,0,1.9
9424,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.66,0,1.92
9520,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.68,0,1.88
9521,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.68,0,1.9
9522,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.68,0,1.92
9618,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.7,0,1.88
9619,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.7,0,1.9
9620,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.7,0,1.92
9716,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.72,0,1.88
9717,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.72,0,1.9
9718,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.72,0,1.92
9814,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.74,0,1.88
9815,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.74,0,1.9
9816,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.74,0,1.92
9912,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.76,0,1.88
9913,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.76,0,1.9
9914,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.76,0,1.92
10010,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.78,0,1.88
10011,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.78,0,1.9
10012,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.78,0,1.92
10108,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.8,0,1.88
10109,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.8,0,1.9
10110,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.8,0,1.92
10206,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.82,0,1.88
10207,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.82,0,1.9
10208,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.82,0,1.92
10304,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.84,0,1.88
10305,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.84,0,1.9
10306,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.84,0,1.92
10402,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.86,0,1.88
10403,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.86,0,1.9
10404,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.86,0,1.92
10500,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.88,0,1.88
10501,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.88,0,1.9
10502,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.88,0,1.92
10598,0,0,0,1000.2,0.4,1177,0.00039994,0.00014891,0,-0.089384,0,0,0,3,1,1.9,0,1.88
10599,0,0,0,1000.1,0.4,981.22,0.00039995,0.00012414,0,-0.089787,0,0,0,3,1,1.9,0,1.9
10600,0,0,0,1000.1,0.4,785.01,0.00039996,9.9324e-05,0,-0.0801,0,0,0,3,1,1.9,0,1.92
10696,0,0,0,1000.2,0.4,1177,0.00039994,0.00030584,0,-0.089407,0,0,0,3,1,1.92,0,1.88
10697,0,0,0,1000.1,0.4,981.22,0.00039995,0.00025496,0,-0.089809,0,0,0,3,1,1.92,0,1.9
10698,0,0,0,1000.1,0.4,785.01,0.00039996,0.00020399,0,-0.080122,0,0,0,3,1,1.92,0,1.92
10794,0,0,0,1000.2,0.4,1177,0.00039994,-0.00030584,0,-0.089407,0,0,0,3,1,1.94,0,1.88
10795,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00025496,0,-0.089809,0,0,0,3,1,1.94,0,1.9
10796,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00020399,0,-0.080122,0,0,0,3,1,1.94,0,1.92
10892,0,0,0,1000.2,0.4,1177,0.00039994,-0.00014891,0,-0.089384,0,0,0,3,1,1.96,0,1.88
10893,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00012414,0,-0.089787,0,0,0,3,1,1.96,0,1.9
10894,0,0,0,1000.1,0.4,785.01,0.00039996,-9.9324e-05,0,-0.0801,0,0,0,3,1,1.96,0,1.92
10990,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,1.98,0,1.88
10991,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,1.98,0,1.9
10992,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,1.98,0,1.92
11088,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2,0,1.88
11089,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2,0,1.9
11090,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2,0,1.92
11186,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.02,0,1.88
11187,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.02,0,1.9
11188,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.02,0,1.92
11284,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.04,0,1.88
11285,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.04,0,1.9
11286,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.04,0,1.92
11382,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.06,0,1.88
11383,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.06,0,1.9
11384,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.06,0,1.92
11480,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.08,0,1.88
11481,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.08,0,1.9
11482,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.08,0,1.92
11578,0,0,0,1000.2,0.4,1177,0.00039994,0.00029782,0,-0.089388,0,0,0,3,1,2.1,0,1.88
11579,0,0,0,1000.1,0.4,981.22,0.00039995,0.00024827,0,-0.089791,0,0,0,3,1,2.1,0,1.9
11580,0,0,0,1000.1,0.4,785.01,0.00039996,0.00019865,0,-0.080104,0,0,0,3,1,2.1,0,1.92
11676,0,0,0,1000.2,0.4,1177,0.00039994,0.00061168,0,-0.089432,0,0,0,3,1,2.12,0,1.88
11677,0,0,0,1000.1,0.4,981.22,0.00039995,0.00050991,0,-0.089835,0,0,0,3,1,2.12,0,1.9
11678,0,0,0,1000.1,0.4,785.01,0.00039996,0.00040799,0,-0.080148,0,0,0,3,1,2.12,0,1.92
11774,0,0,0,1000.2,0.4,1177,0.00039994,-0.00061168,0,-0.089432,0,0,0,3,1,2.14,0,1.88
11775,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00050991,0,-0.089835,0,0,0,3,1,2.14,0,1.9
11776,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00040799,0,-0.080148,0,0,0,3,1,2.14,0,1.92
11872,0,0,0,1000.2,0.4,1177,0.00039994,-0.00029782,0,-0.089388,0,0,0,3,1,2.16,0,1.88
11873,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00024827,0,-0.089791,0,0,0,3,1,2.16,0,1.9
11874,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00019865,0,-0.080104,0,0,0,3,1,2.16,0,1.92
11970,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.18,0,1.88
11971,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.18,0,1.9
11972,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.18,0,1.92
12068,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.2,0,1.88
12069,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.2,0,1.9
12070,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.2,0,1.92
12166,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.22,0,1.88
12167,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.22,0,1.9
12168,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.22,0,1.92
12264,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.24,0,1.88
12265,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.24,0,1.9
12266,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.24,0,1.92
12362,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.26,0,1.88
12363,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.26,0,1.9
12364,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.26,0,1.92
12460,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.28,0,1.88
12461,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.28,0,1.9
12462,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.28,0,1.92
12558,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.3,0,1.88
12559,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.3,0,1.9
12560,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.3,0,1.92
12656,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.32,0,1.88
12657,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.32,0,1.9
12658,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.32,0,1.92
12754,0,0,0,1000.2,0.4,1177,0.00039994,0.00029782,0,-0.089388,0,0,0,3,1,2.34,0,1.88
12755,0,0,0,1000.1,0.4,981.22,0.00039995,0.00024827,0,-0.089791,0,0,0,3,1,2.34,0,1.9
12756,0,0,0,1000.1,0.4,785.01,0.00039996,0.00019865,0,-0.080104,0,0,0,3,1,2.34,0,1.92
12852,0,0,0,1000.2,0.4,1177,0.00039994,0.00061168,0,-0.089432,0,0,0,3,1,2.36,0,1.88
12853,0,0,0,1000.1,0.4,981.22,0.00039995,0.00050991,0,-0.089835,0,0,0,3,1,2.36,0,1.9
12854,0,0,0,1000.1,0.4,785.01,0.00039996,0.00040799,0,-0.080148,0,0,0,3,1,2.36,0,1.92
12950,0,0,0,1000.2,0.4,1177,0.00039994,-0.00061168,0,-0.089432,0,0,0,3,1,2.38,0,1.88
12951,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00050991,0,-0.089835,0,0,0,3,1,2.38,0,1.9
12952,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00040799,0,-0.080148,0,0,0,3,1,2.38,0,1.92
13048,0,0,0,1000.2,0.4,1177,0.00039994,-0.00029782,0,-0.089388,0,0,0,3,1,2.4,0,1.88
13049,0,0,0,1000.1,0.4,981.22,0.00039995,-0.00024827,0,-0.089791,0,0,0,3,1,2.4,0,1.9
13050,0,0,0,1000.1,0.4,785.01,0.00039996,-0.00019865,0,-0.080104,0,0,0,3,1,2.4,0,1.92
13146,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.42,0,1.88
13147,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.42,0,1.9
13148,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.42,0,1.92
13244,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.44,0,1.88
13245,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.44,0,1.9
13246,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.44,0,1.92
13342,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.46,0,1.88
13343,0,0,0,1000.1,0.4,981.22,0.00039995,0,0,-0.089784,0,0,0,3,1,2.46,0,1.9
13344,0,0,0,1000.1,0.4,785.01,0.00039996,7.1054e-15,0,-0.080097,0,0,0,3,1,2.46,0,1.92
13440,0,0,0,1000.2,0.4,1177,0.00039994,0,0,-0.089381,0,0,0,3,1,2.48,0,1.88
